Lokalitetsnavn;ObservationsStedNr;ObservationsStedNavn;Dato;Dataleverandør;Dataansvarlig;Beregner;Xutm_Euref89_Zone32;Yutm_Euref89_Zone32;Parameter;Enhed;Resultat;Beregningsmetode;Kontrol;Kvalitet
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20101224";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"2,61294960975647";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20101225";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"2,38073778152466";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20101226";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"2,37927746772766";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20101227";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"2,41044473648071";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20101228";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"2,39124441146851";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20101229";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"2,38224077224731";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20101230";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"2,37735748291016";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20101231";"Miljøcenter Roskilde";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"2,47609734535217";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20110101";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"2,65564918518066";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20110102";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"2,86813616752625";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20110103";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"2,69082236289978";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20110104";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"2,45859527587891";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20110105";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"2,36176633834839";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20110106";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"2,2714581489563";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20110107";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"2,32086181640625";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20110108";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"2,43084096908569";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20110109";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"4,66700744628906";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20110110";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"5,67512989044189";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20110111";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"5,64212989807129";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20110112";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"5,33175182342529";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20110113";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"4,91202878952026";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20110114";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"5,13640880584717";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20110115";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"6,41030645370483";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20110116";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"8,0659294128418";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20110117";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"9,04910373687744";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20110118";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"10,2092151641846";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20110119";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"10,983247756958";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20110120";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"11,4420251846313";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20110121";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"11,6578245162964";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20110122";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"11,6065979003906";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20110123";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"11,3912935256958";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20110124";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"10,9930734634399";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20110125";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"10,5901927947998";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20110126";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"10,1697006225586";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20110127";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"9,51500988006592";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20110128";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"8,77874374389648";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20110129";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"8,02138328552246";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20110130";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"7,23210048675537";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20110131";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"6,32404184341431";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20110201";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"5,32921552658081";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20110202";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"4,74158954620361";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20110203";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"4,77738761901855";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20110204";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"5,26542520523071";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20110205";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"6,11321353912354";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20110206";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"6,55639266967773";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20110207";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"7,15181016921997";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20110208";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"7,10439825057983";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20110209";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"7,33476257324219";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20110210";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"7,34587383270264";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20110211";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"7,19483709335327";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20110212";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"6,94416999816895";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20110213";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"6,60612344741821";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20110214";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"6,01885509490967";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20110215";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"5,17383718490601";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20110216";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"4,54217529296875";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20110217";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"4,04749631881714";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20110218";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"3,6362636089325";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20110219";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"3,2728853225708";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20110220";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"2,99333572387695";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20110221";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"2,74647998809814";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20110222";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"2,59545660018921";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20110223";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"2,38786745071411";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20110224";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"2,17500829696655";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20110225";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"2,17136859893799";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20110226";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"2,08230352401733";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20110227";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"2,04369020462036";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20110228";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"1,94008350372314";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20110301";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"1,8584725856781";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20110302";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"1,82388603687286";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20110303";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"1,80921101570129";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20110304";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"1,7946469783783";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20110305";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"1,85859537124634";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20110306";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"1,9110015630722";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20110307";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"1,81217324733734";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20110308";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"1,76959550380707";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20110309";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"1,77138757705688";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20110310";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"1,87617480754852";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20110311";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"2,29802083969116";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20110312";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"2,40866589546204";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20110313";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"2,41282415390015";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20110314";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"2,52007222175598";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20110315";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"2,89971017837524";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20110316";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"2,95385909080505";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20110317";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"2,76763677597046";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20110318";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"2,77916049957275";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20110319";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"2,76703000068665";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20110320";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"2,65905475616455";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20110321";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"2,55822706222534";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20110322";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"2,47565770149231";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20110323";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"2,42480754852295";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20110324";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"2,32199335098267";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20110325";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"2,2831552028656";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20110326";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"2,1854510307312";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20110327";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"2,03706765174866";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20110328";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"1,97252607345581";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20110329";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"1,87985062599182";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20110330";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"1,83257377147675";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20110331";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"1,91688919067383";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20110401";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"2,2823920249939";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20110402";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"2,31890821456909";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20110403";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"2,19013214111328";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20110404";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"2,07828068733215";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20110405";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"1,99181520938873";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20110406";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"2,04280352592468";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20110407";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"1,99380373954773";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20110408";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"1,88184297084808";"Beregnet ud fra referencestation";"FagK";"GODK"
"ÅMOSE Å";"55000018";"ÅMOSE Å, BROMØLLE";"20110409";"Naturstyrelsen";"Naturstyrelsen";"ksh";"650366";"6165418";"Vandføring";"m3/s";"1,82677125930786";"Beregnet ud fra referencestation";"FagK";"GODK"
